Water Name,County,Species,Quantity,Ave Length,Date
STEINAKER RES,UINTAH,RAINBOW,3920,7.99,06/06/2005 12:00:00 AM
STEINAKER RES,UINTAH,RAINBOW,2401,7.99,06/06/2005 12:00:00 AM
STEINAKER RES,UINTAH,RAINBOW,3920,7.99,06/06/2005 12:00:00 AM
STEINAKER RES,UINTAH,RAINBOW,3920,7.99,06/06/2005 12:00:00 AM
STEINAKER RES,UINTAH,RAINBOW,3920,7.99,06/06/2005 12:00:00 AM
STEINAKER RES,UINTAH,RAINBOW,3920,7.99,06/06/2005 12:00:00 AM
STEWART L,UINTAH,CHUB,546,13.14,05/05/2005 12:00:00 AM
STILLWATER FK,SUMMIT,RAINBOW,301,10.18,06/29/2005 12:00:00 AM
STILLWATER FK,SUMMIT,RAINBOW,246,10.77,07/18/2005 12:00:00 AM
STODDARD SLOUGH,MORGAN,RAINBOW,1001,9.65,06/06/2005 12:00:00 AM
STODDARD SLOUGH,MORGAN,RAINBOW,949,9.869999999999999,06/27/2005 12:00:00 AM
STONE L FL,SEVIER,BROOK TROUT,213,2.34,07/10/2005 12:00:00 AM
STRAIGHT CYN CR,EMERY,BROWN TROUT,2506,5.21,06/16/2005 12:00:00 AM
STRATTON P,WASHINGTON,BROOK TROUT,106,16.3,03/09/2005 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,1002,9.869999999999999,03/09/2005 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,1002,9.869999999999999,03/09/2005 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,188,17.46,03/09/2005 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,602,14.44,04/15/2005 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,85,14.33,04/15/2005 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,348,17.46,04/15/2005 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,975,8.619999999999999,09/14/2005 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,1026,8.75,09/19/2005 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,400,13.57,12/09/2005 12:00:00 AM
STRATTON P,WASHINGTON,RAINBOW,370,13.57,12/09/2005 12:00:00 AM
"STRAWBERRY R, UPPER",WASATCH,CUTTHROAT,10969,4.09,10/03/2005 12:00:00 AM
"STRAWBERRY R, UPPER",WASATCH,CUTTHROAT,11149,3,10/03/2005 12:00:00 AM
"STRAWBERRY R, UPPER",WASATCH,CUTTHROAT,22522,2.53,10/27/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,7400,6.65,05/16/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,7400,6.65,05/16/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,7000,6.65,05/16/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,7000,6.65,05/16/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,7650,6.61,05/16/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,7650,6.61,05/16/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,7650,6.61,05/16/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,7650,6.61,05/16/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,7000,6.65,05/16/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,7000,6.65,05/16/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,7000,6.65,05/16/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,7000,6.65,05/16/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5728,7.2,05/16/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5530,7.2,05/16/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5530,7.2,05/16/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5530,7.2,05/16/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,6132,7.05,05/17/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5880,7.05,05/17/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5880,7.05,05/17/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5880,7.05,05/17/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5880,7.05,05/17/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5600,7.17,05/17/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5600,7.17,05/17/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,6040,7.17,05/17/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,6040,7.17,05/17/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5600,7.17,05/17/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,5600,7.17,05/17/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,9100,6.1,05/17/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,9100,6.1,05/17/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,9100,6.1,05/17/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,9100,6.1,05/17/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,6132,7.05,05/17/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,9100,6.1,05/18/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,7800,6.1,05/18/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,9100,6.1,05/18/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,9100,6.1,05/18/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,7800,6.1,05/18/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,9100,6.1,05/18/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,KOKANEE,174361,2.41,05/25/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,6600,6.87,05/26/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,7128,6.87,05/26/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,28952,6.87,05/26/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,26400,6.87,05/26/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,21000,7.42,05/26/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3262,8.75,05/26/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3262,8.75,05/26/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3262,8.75,05/26/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3495,8.75,05/26/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,25725,5.54,05/27/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3420,8.18,05/27/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,1425,8.18,05/27/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3420,8.18,05/27/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,3420,8.18,05/27/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,44100,5.54,05/27/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,528,6.87,05/31/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,30540,6.64,05/31/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,2940,5.54,05/31/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,29890,3.17,06/01/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,30188,6.38,06/01/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,32036,5.62,06/09/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,25500,3.42,06/09/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,28800,3.35,06/09/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,31959,5.68,06/09/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,23075,3.37,06/10/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,27169,3.35,06/10/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,28320,5.95,06/13/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,7830,5.33,06/20/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,7975,5.33,06/20/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,9300,5.21,06/20/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,9145,5.21,06/20/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,9300,5.21,06/20/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,7613,5.33,06/20/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,10230,5.21,06/20/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,7975,5.33,06/20/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,9300,5.21,06/20/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,9300,5.21,06/20/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,9300,5.21,06/20/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,9300,5.21,06/20/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,5655,5.33,06/20/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,7250,5.33,06/20/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,51128,4.33,07/06/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,39734,4.95,07/07/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,100200,1.51,07/28/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,4055,6.62,08/09/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,4055,6.62,08/09/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,4461,6.62,08/09/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,4055,6.62,08/09/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,4285,6.5,08/09/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,4285,6.5,08/09/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,4285,6.5,08/09/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,4371,6.5,08/09/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,14163,4.75,08/10/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,4055,6.62,08/10/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,14262,4.71,08/10/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,4055,6.62,08/10/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,3326,6.62,08/10/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,14160,3.99,08/15/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,14160,3.99,08/15/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,14160,3.99,08/15/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,14160,3.99,08/15/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,14160,3.99,08/15/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,14160,3.99,08/15/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,14160,3.99,08/15/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,12744,3.99,08/15/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,12744,3.99,08/15/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,14153,4.07,08/15/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,14153,4.07,08/15/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,14153,4.07,08/15/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,14153,4.07,08/15/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,15045,3.99,08/15/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,22506,3.36,08/22/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,26257,3.36,08/22/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,27916,3.29,08/22/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,27916,3.29,08/22/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,27916,3.29,08/22/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,26257,3.36,08/22/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,22506,3.36,08/22/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,27916,3.29,08/22/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,71079,3.87,08/24/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,29456,3.38,08/29/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,25774,3.38,08/29/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,25774,3.38,08/29/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,25774,3.38,08/29/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,329272,2.08,08/30/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,10780,3.84,08/30/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,249900,2,08/30/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,18304,3.84,08/30/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,10383,5.24,09/01/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,10343,5.24,09/01/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,10343,5.24,09/01/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,10343,5.24,09/01/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,12507,5.13,09/02/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,12464,5.13,09/02/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,12464,5.13,09/02/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,12464,5.13,09/02/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,25582,3.39,09/11/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,28944,3.39,09/11/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,28944,3.39,09/11/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,25582,3.39,09/11/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,20902,4.09,10/03/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,6524,5.44,10/03/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,20695,4.09,10/03/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,6524,5.44,10/03/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,6325,7.69,10/05/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,5915,8.19,10/05/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,RAINBOW,10339,8.4,10/06/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,16800,3.67,11/01/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,19600,3.67,11/01/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,19600,3.67,11/01/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,16800,3.67,11/01/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,19600,3.67,11/01/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,19600,3.67,11/01/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,32200,3.14,11/01/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,32200,3.14,11/01/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,32200,3.14,11/02/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,32400,3.28,11/02/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,28350,3.28,11/02/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,32400,3.28,11/02/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,32400,3.28,11/02/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,32200,3.14,11/02/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,32400,3.28,11/02/2005 12:00:00 AM
STRAWBERRY RES,WASATCH,CUTTHROAT,28350,3.28,11/02/2005 12:00:00 AM
SUNSET POND,SALT LAKE,RAINBOW,249,9.050000000000001,04/05/2005 12:00:00 AM
SUNSET POND,SALT LAKE,RAINBOW,501,10.65,05/26/2005 12:00:00 AM
SUNSET POND,SALT LAKE,RAINBOW,501,10.050000000000001,10/05/2005 12:00:00 AM
SURVEYORS L BTN,GARFIELD,BROOK TROUT,155,2.34,07/10/2005 12:00:00 AM
SYRACUSE POND,DAVIS,PERCH YELLOW,201,6.92,06/15/2005 12:00:00 AM
SYRACUSE POND,DAVIS,BULLHEAD CHANNEL CAT,125,22.52,08/01/2005 12:00:00 AM
SYRACUSE POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.88,08/15/2005 12:00:00 AM
TALL FOUR RES,GARFIELD,CUTTHROAT,85,7.06,07/18/2005 12:00:00 AM
TALL FOUR RES,GARFIELD,CUTTHROAT,300,1.94,10/05/2005 12:00:00 AM
TEAL SP,BOX ELDER,RAINBOW,395,11.65,02/10/2005 12:00:00 AM
TEAL SP,BOX ELDER,RAINBOW,620,11.73,12/12/2005 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,506,10.28,06/24/2005 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,502,10.31,07/01/2005 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,501,10.24,07/08/2005 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,400,10.77,07/12/2005 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,400,10,07/19/2005 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,400,10.44,07/28/2005 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,399,10.39,08/04/2005 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,502,10.39,08/09/2005 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,399,10.39,08/15/2005 12:00:00 AM
TEAPOT L A-60,SUMMIT,BROOK TROUT,504,2.88,08/16/2005 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,301,10.42,08/23/2005 12:00:00 AM
TEAPOT L A-60,SUMMIT,RAINBOW,401,10.14,08/31/2005 12:00:00 AM
TEDS L WR-44,UINTAH,BROOK TROUT,1501,2.65,07/15/2005 12:00:00 AM
THREE CREEKS RES,BEAVER,RAINBOW,781,9.77,06/09/2005 12:00:00 AM
THUNDER RIDGE POND,IRON,RAINBOW,391,10.28,06/17/2005 12:00:00 AM
TIBBLE FK RES,UTAH,RAINBOW,1501,9.65,05/31/2005 12:00:00 AM
TIBBLE FK RES,UTAH,RAINBOW,1799,10.28,06/23/2005 12:00:00 AM
TIBBLE FK RES,UTAH,RAINBOW,1802,10.31,07/01/2005 12:00:00 AM
TIBBLE FK RES,UTAH,RAINBOW,2000,10.77,07/14/2005 12:00:00 AM
TIBBLE FK RES,UTAH,RAINBOW,1797,9.539999999999999,07/17/2005 12:00:00 AM
TIBBLE FK RES,UTAH,RAINBOW,1701,9.9,07/22/2005 12:00:00 AM
TIBBLE FK RES,UTAH,RAINBOW,1800,10.39,08/02/2005 12:00:00 AM
TIBBLE FK RES,UTAH,RAINBOW,1740,10.3,08/26/2005 12:00:00 AM
TIDWELL RES,SEVIER,RAINBOW,204,5.39,06/10/2005 12:00:00 AM
"TIMOTHY L, EAST X-16",DUCHESNE,BROOK TROUT,1005,2.65,07/15/2005 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,RAINBOW,1138,10.18,03/16/2005 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,RAINBOW,1425,10.39,05/04/2005 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,RAINBOW,708,10.19,11/01/2005 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,RAINBOW,283,15.36,12/09/2005 12:00:00 AM
"TOWA P, UPPER",WASHINGTON,RAINBOW,669,10.94,12/14/2005 12:00:00 AM
TOWA P. LOWER,WASHINGTON,RAINBOW,629,9.99,03/17/2005 12:00:00 AM
TOWA P. LOWER,WASHINGTON,RAINBOW,1075,10.28,05/03/2005 12:00:00 AM
TOWA P. LOWER,WASHINGTON,RAINBOW,472,10.19,11/01/2005 12:00:00 AM
TOWA P. LOWER,WASHINGTON,RAINBOW,46,15.36,12/09/2005 12:00:00 AM
TOWA P. LOWER,WASHINGTON,RAINBOW,237,15.36,12/09/2005 12:00:00 AM
TOWA P. LOWER,WASHINGTON,RAINBOW,287,10.94,12/14/2005 12:00:00 AM
TOWNE RES,SANPETE,RAINBOW,850,10.65,06/06/2005 12:00:00 AM
TOWNE RES,SANPETE,RAINBOW,699,10.82,06/20/2005 12:00:00 AM
TOWNE RES,SANPETE,RAINBOW,705,9.539999999999999,07/08/2005 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,1725,10.28,06/24/2005 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,784,11.6,06/28/2005 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,1701,10.36,07/05/2005 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,751,11.6,07/12/2005 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,1500,10.77,07/18/2005 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,201,9.9,07/20/2005 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,900,10.44,07/26/2005 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,500,12.02,07/26/2005 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,1700,10.39,08/05/2005 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,501,12.57,08/10/2005 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,801,10.39,08/10/2005 12:00:00 AM
TRIAL L A-61,SUMMIT,TIGER TROUT,2016,4.07,08/12/2005 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,1740,10.39,08/15/2005 12:00:00 AM
TRIAL L A-61,SUMMIT,BROOK TROUT,10196,2.88,08/16/2005 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,999,10.42,08/23/2005 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,1301,10.3,08/29/2005 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,227,12.57,09/07/2005 12:00:00 AM
TRIAL L A-61,SUMMIT,RAINBOW,1472,11.08,09/09/2005 12:00:00 AM
TRIDENT L A-41,SUMMIT,BROOK TROUT,402,2.65,07/13/2005 12:00:00 AM
TROPIC RES,GARFIELD,RAINBOW,1170,10.45,06/27/2005 12:00:00 AM
TROPIC RES,GARFIELD,RAINBOW,1170,10.45,06/27/2005 12:00:00 AM
TROPIC RES,GARFIELD,RAINBOW,1170,10.45,06/27/2005 12:00:00 AM
TROPIC RES,GARFIELD,RAINBOW,1170,10.45,06/27/2005 12:00:00 AM
TROPIC RES,GARFIELD,BROOK TROUT,4998,3.09,08/10/2005 12:00:00 AM
TULE L,GARFIELD,BROOK TROUT,407,2.34,07/10/2005 12:00:00 AM
TWIN L,SANPETE,RAINBOW,850,10.65,06/06/2005 12:00:00 AM
TWIN L,SANPETE,RAINBOW,699,10.82,06/20/2005 12:00:00 AM
TWIN L,SANPETE,RAINBOW,705,9.539999999999999,07/08/2005 12:00:00 AM
TWIN L,SALT LAKE,CUTTHROAT,3000,1.4,09/28/2005 12:00:00 AM
TWIN L X-77,DUCHESNE,BROOK TROUT,576,2.65,07/15/2005 12:00:00 AM
"TWIN L, LOWER",GARFIELD,CUTTHROAT,998,1.79,10/05/2005 12:00:00 AM
"TWIN L, LOWER A-33",SUMMIT,BROOK TROUT,295,2.65,07/13/2005 12:00:00 AM
"TWIN L, UPPER",GARFIELD,CUTTHROAT,998,1.79,10/05/2005 12:00:00 AM
UINTA R,DUCHESNE,RAINBOW,792,10.44,06/28/2005 12:00:00 AM
UINTA R,DUCHESNE,RAINBOW,792,10.44,06/28/2005 12:00:00 AM
UINTA R,DUCHESNE,RAINBOW,782,10.77,07/21/2005 12:00:00 AM
UINTA R,DUCHESNE,RAINBOW,782,10.77,07/21/2005 12:00:00 AM
UINTAH L X-131,DUCHESNE,BROOK TROUT,630,2.65,07/14/2005 12:00:00 AM
UPPER BELLS RES,SALT LAKE,CUTTHROAT,1997,1.4,09/28/2005 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,8,11.96,05/02/2005 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,96,11.96,05/02/2005 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,26,12.69,05/02/2005 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,30,11.96,05/02/2005 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,610,8.58,05/02/2005 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,39,11.96,05/02/2005 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,2064,6.13,05/02/2005 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,135,12.69,05/02/2005 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,5,11.96,05/02/2005 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,74,11.96,05/02/2005 12:00:00 AM
UTAH L,UTAH,SUCKER JUNE,479,5.8,05/02/2005 12:00:00 AM
VERNON CR RES,TOOELE,RAINBOW,2002,9.14,04/13/2005 12:00:00 AM
VERNON CR RES,TOOELE,RAINBOW,1002,10.9,04/25/2005 12:00:00 AM
VERNON CR RES,TOOELE,RAINBOW,0,10.9,04/25/2005 12:00:00 AM
VERNON CR RES,TOOELE,RAINBOW,1000,10.39,05/09/2005 12:00:00 AM
VERNON CR RES,TOOELE,RAINBOW,1999,10.37,05/19/2005 12:00:00 AM
