Water Name,County,Species,Quantity,Ave Length,Date
MIDAS POND,SALT LAKE,BULLHEAD CHANNEL CAT,335,17.07,05/20/2008 12:00:00 AM
MIDAS POND,SALT LAKE,RAINBOW,599,11.12,05/20/2008 12:00:00 AM
MIDAS POND,SALT LAKE,RAINBOW ALBINO,99,9.52,05/20/2008 12:00:00 AM
MIDAS POND,SALT LAKE,BULLHEAD CHANNEL CAT,168,17.07,06/05/2008 12:00:00 AM
MIDAS POND,SALT LAKE,RAINBOW,607,9.68,06/05/2008 12:00:00 AM
MIDAS POND,SALT LAKE,BULLHEAD CHANNEL CAT,335,17.07,06/13/2008 12:00:00 AM
MIDAS POND,SALT LAKE,BULLHEAD CHANNEL CAT,168,17.07,06/24/2008 12:00:00 AM
MIDAS POND,SALT LAKE,BULLHEAD CHANNEL CAT,335,17.07,07/01/2008 12:00:00 AM
MIDAS POND,SALT LAKE,BULLHEAD CHANNEL CAT,168,17.07,07/11/2008 12:00:00 AM
MIDAS POND,SALT LAKE,BULLHEAD CHANNEL CAT,335,17.07,07/23/2008 12:00:00 AM
MIDAS POND,SALT LAKE,BULLHEAD CHANNEL CAT,335,17.07,07/31/2008 12:00:00 AM
MIDAS POND,SALT LAKE,BULLHEAD CHANNEL CAT,168,17.07,08/28/2008 12:00:00 AM
MIDAS POND,SALT LAKE,RAINBOW,500,11.07,10/09/2008 12:00:00 AM
MIDAS POND,SALT LAKE,RAINBOW,500,11.07,10/28/2008 12:00:00 AM
MIDAS POND,SALT LAKE,RAINBOW,122,14.9,11/19/2008 12:00:00 AM
MILL CR,SALT LAKE,RAINBOW,250,9.93,06/18/2008 12:00:00 AM
MILL CR,GRAND,BROWN TROUT,3600,4.74,06/26/2008 12:00:00 AM
MILL CR,SALT LAKE,RAINBOW,251,10.28,07/01/2008 12:00:00 AM
MILL CR,SALT LAKE,RAINBOW,499,10.28,07/22/2008 12:00:00 AM
MILL MEADOW RES,SEVIER,RAINBOW,10097,5.28,05/20/2008 12:00:00 AM
MILL MEADOW RES,SEVIER,SPLAKE,2002,5.16,06/11/2008 12:00:00 AM
MILL MEADOW RES,SEVIER,TIGER TROUT,1998,4.19,07/21/2008 12:00:00 AM
MILLER L BTN,WAYNE,RAINBOW,1251,9.6,06/16/2008 12:00:00 AM
MILLERS FLAT RES,SANPETE,RAINBOW,1001,9.81,07/03/2008 12:00:00 AM
MILLERS FLAT RES,SANPETE,RAINBOW,1001,9.81,07/03/2008 12:00:00 AM
MILLERS FLAT RES,SANPETE,RAINBOW,10972,3.62,07/16/2008 12:00:00 AM
MILLERS FLAT RES,SANPETE,RAINBOW,10965,3.64,07/16/2008 12:00:00 AM
MILLSITE RES,EMERY,RAINBOW,11001,4.17,04/18/2008 12:00:00 AM
MILLSITE RES,EMERY,RAINBOW,11001,4.17,04/18/2008 12:00:00 AM
MILLSITE RES,EMERY,RAINBOW,504,9.44,05/28/2008 12:00:00 AM
MILLSITE RES,EMERY,TIGER TROUT,15000,3.79,07/03/2008 12:00:00 AM
MILLSITE RES,EMERY,TIGER TROUT,5000,3.79,07/03/2008 12:00:00 AM
MINERSVILLE RES,BEAVER,TIGER TROUT,15000,2.12,04/02/2008 12:00:00 AM
MINERSVILLE RES,BEAVER,CUTTHROAT,3350,7.71,05/21/2008 12:00:00 AM
MINERSVILLE RES,BEAVER,CUTTHROAT,3350,7.71,05/21/2008 12:00:00 AM
MINERSVILLE RES,BEAVER,CUTTHROAT,3350,7.71,05/21/2008 12:00:00 AM
MINERSVILLE RES,BEAVER,RAINBOW,11900,8.869999999999999,06/02/2008 12:00:00 AM
MINERSVILLE RES,BEAVER,BROWN TROUT,2750,4.5,10/24/2008 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,2001,10.28,07/01/2008 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,500,11.06,07/01/2008 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,1000,10.77,07/08/2008 12:00:00 AM
MIRROR L Z-3,DUCHESNE,BROOK TROUT,7500,2.92,07/11/2008 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,2000,10.77,07/14/2008 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,499,10.88,07/14/2008 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,998,10.28,07/21/2008 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,999,10.14,07/28/2008 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,839,10.68,07/28/2008 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,701,10.14,07/29/2008 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,1301,10.14,08/04/2008 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,499,11.16,08/11/2008 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,1002,10.050000000000001,08/11/2008 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,1000,10.07,08/18/2008 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,999,11.16,08/25/2008 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,1000,10.6,08/25/2008 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,1300,10.6,09/02/2008 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,400,10.77,09/08/2008 12:00:00 AM
MIRROR L Z-3,DUCHESNE,RAINBOW,1500,10.77,09/08/2008 12:00:00 AM
MONA RES,JUAB,SUCKER JUNE,4296,7.26,06/11/2008 12:00:00 AM
MONA RES,JUAB,SUCKER JUNE,3746,7.49,06/11/2008 12:00:00 AM
MONA RES,JUAB,SUCKER JUNE,5162,6.85,06/16/2008 12:00:00 AM
MONA RES,JUAB,SUCKER JUNE,6986,1.42,09/02/2008 12:00:00 AM
MONA RES,JUAB,SUCKER JUNE,11,10.61,09/23/2008 12:00:00 AM
MONA RES,JUAB,SUCKER JUNE,7203,2.13,09/24/2008 12:00:00 AM
MONA RES,JUAB,SUCKER JUNE,75,10.46,09/24/2008 12:00:00 AM
MONA RES,JUAB,SUCKER JUNE,0,10.61,09/25/2008 12:00:00 AM
MONROE CR,SEVIER,RAINBOW,523,9.81,07/03/2008 12:00:00 AM
MONTEZ CR RES,UINTAH,RAINBOW,2500,8.550000000000001,05/06/2008 12:00:00 AM
MONTICELLO L,SAN JUAN,RAINBOW,1000,9.94,05/29/2008 12:00:00 AM
MONTICELLO L,SAN JUAN,RAINBOW,1002,10.68,07/08/2008 12:00:00 AM
MONTICELLO L,SAN JUAN,TIGER TROUT,1020,4.49,07/29/2008 12:00:00 AM
MONTICELLO L,SAN JUAN,RAINBOW,1000,9.75,07/29/2008 12:00:00 AM
MOON L,DUCHESNE,RAINBOW,5505,9.92,06/16/2008 12:00:00 AM
MOON L,DUCHESNE,SPLAKE,5029,5.29,06/20/2008 12:00:00 AM
MOON L,DUCHESNE,TIGER TROUT,5040,3.86,07/17/2008 12:00:00 AM
MOOSE POND,DAGGETT,RAINBOW,700,8.869999999999999,06/03/2008 12:00:00 AM
MOOSE POND,DAGGETT,RAINBOW,700,9.92,06/07/2008 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,499,10.28,07/02/2008 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,352,11.06,07/02/2008 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,500,10.77,07/11/2008 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,500,10.77,07/16/2008 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,260,10.96,07/16/2008 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,499,10.28,07/22/2008 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,299,10.68,07/28/2008 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,600,10.14,07/29/2008 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,499,10.14,08/04/2008 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,301,11.16,08/12/2008 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,499,10.050000000000001,08/12/2008 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,500,10.07,08/19/2008 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,500,11.16,08/25/2008 12:00:00 AM
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,500,10.6,09/02/2008 12:00:00 AM
MORRELL POND TLM,SEVIER,BROOK TROUT,510,3.2,07/07/2008 12:00:00 AM
MORRELL POND TLM,SEVIER,CUTTHROAT,5042,2.18,09/17/2008 12:00:00 AM
MOSS L NBS,WAYNE,TIGER TROUT,60,4.08,07/22/2008 12:00:00 AM
MT PLEASANT POND,SANPETE,RAINBOW,1002,9.36,05/14/2008 12:00:00 AM
MT PLEASANT POND,SANPETE,RAINBOW,750,9.94,05/27/2008 12:00:00 AM
MT PLEASANT POND,SANPETE,RAINBOW,749,9.81,06/16/2008 12:00:00 AM
MT PLEASANT POND,SANPETE,BROWN TROUT,1366,4.87,06/24/2008 12:00:00 AM
MT PLEASANT POND,SANPETE,RAINBOW,750,9.24,06/30/2008 12:00:00 AM
MT PLEASANT POND,SANPETE,RAINBOW,749,8.98,07/11/2008 12:00:00 AM
MUMFORD RES,BEAVER,CUTTHROAT,421,2.21,09/23/2008 12:00:00 AM
NAVAJO L,KANE,RAINBOW,11754,8.779999999999999,05/22/2008 12:00:00 AM
NAVAJO L,KANE,RAINBOW,11700,8.779999999999999,05/23/2008 12:00:00 AM
NAVAJO L,KANE,RAINBOW,6615,8.869999999999999,05/27/2008 12:00:00 AM
NAVAJO L,KANE,SPLAKE,2846,5.29,06/23/2008 12:00:00 AM
NAVAJO L,KANE,BROOK TROUT,4552,3.33,06/23/2008 12:00:00 AM
NAVAJO L,KANE,BROOK TROUT,3288,4.61,09/16/2008 12:00:00 AM
NAVAJO L,KANE,BROOK TROUT,824,4.45,09/16/2008 12:00:00 AM
NEFFS RES TLM,WAYNE,BROOK TROUT,298,3.2,07/07/2008 12:00:00 AM
NELLIE L WR-75,DUCHESNE,CUTTHROAT,298,1.42,09/24/2008 12:00:00 AM
NEW CANYON RES,SANPETE,RAINBOW,1000,9.94,06/23/2008 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,3010,8.85,04/02/2008 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,2003,9.23,04/22/2008 12:00:00 AM
NEWCASTLE RES,IRON,WIPER,7000,1.36,07/29/2008 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,3270,7.72,09/29/2008 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,3270,7.72,09/29/2008 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,3379,7.72,09/29/2008 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,3270,7.72,09/29/2008 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,3564,7.5,09/30/2008 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,3564,7.5,09/30/2008 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,3564,7.5,09/30/2008 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,3327,7.5,09/30/2008 12:00:00 AM
NINE MILE RES,SANPETE,RAINBOW,1462,9.880000000000001,05/05/2008 12:00:00 AM
NINE MILE RES,SANPETE,RAINBOW,1462,9.880000000000001,05/05/2008 12:00:00 AM
NINE MILE RES,SANPETE,RAINBOW,2080,9.880000000000001,05/05/2008 12:00:00 AM
NINE MILE RES,SANPETE,RAINBOW,1001,10.38,06/26/2008 12:00:00 AM
NINE MILE RES,SANPETE,RAINBOW,1001,10.38,06/26/2008 12:00:00 AM
NINE MILE RES,SANPETE,TIGER TROUT,3990,4.49,07/30/2008 12:00:00 AM
NINE MILE RES,SANPETE,CUTTHROAT,5094,2.37,09/29/2008 12:00:00 AM
NINE MILE RES,SANPETE,TIGER TROUT,3145,8.119999999999999,12/15/2008 12:00:00 AM
NORTH FIELD RES,SANPETE,RAINBOW,750,9.36,05/14/2008 12:00:00 AM
NORTH FIELD RES,SANPETE,RAINBOW,748,9.58,06/02/2008 12:00:00 AM
NORTH FIELD RES,SANPETE,RAINBOW,502,9.81,06/16/2008 12:00:00 AM
NOTCH L W-36,SUMMIT,BROOK TROUT,3000,2.92,07/08/2008 12:00:00 AM
OAK CR,MILLARD,BROWN TROUT,2710,4.87,06/24/2008 12:00:00 AM
OAK CR,MILLARD,RAINBOW,999,9.17,07/02/2008 12:00:00 AM
OAK CR,MILLARD,CUTTHROAT,3019,2.02,09/15/2008 12:00:00 AM
OAK CR,SANPETE,CUTTHROAT,6099,2.37,09/29/2008 12:00:00 AM
OAKS PARK RES,UINTAH,RAINBOW,1702,9.44,06/25/2008 12:00:00 AM
OAKS PARK RES,UINTAH,CUTTHROAT,510,5.22,07/02/2008 12:00:00 AM
OAKS PARK RES,UINTAH,BROOK TROUT,6380,3.91,07/30/2008 12:00:00 AM
OGDEN L WR-5,DUCHESNE,CUTTHROAT,1399,1.42,09/24/2008 12:00:00 AM
OGDEN R,WEBER,RAINBOW,693,12.02,04/28/2008 12:00:00 AM
OGDEN R,WEBER,RAINBOW,1745,10.48,05/15/2008 12:00:00 AM
OGDEN R,WEBER,RAINBOW ALBINO,400,8.77,05/15/2008 12:00:00 AM
OGDEN R,WEBER,RAINBOW,1745,10.48,05/15/2008 12:00:00 AM
OGDEN R,WEBER,RAINBOW,1745,10.48,05/15/2008 12:00:00 AM
OGDEN R,WEBER,RAINBOW,1745,10.48,05/15/2008 12:00:00 AM
OGDEN R,WEBER,RAINBOW,957,11.12,07/23/2008 12:00:00 AM
OGDEN R,WEBER,RAINBOW,352,15.78,07/31/2008 12:00:00 AM
OGDEN R,WEBER,RAINBOW,336,15.78,07/31/2008 12:00:00 AM
OGDEN R,WEBER,RAINBOW,384,15.78,07/31/2008 12:00:00 AM
OGDEN R,WEBER,RAINBOW,320,15.78,07/31/2008 12:00:00 AM
OGDEN R,WEBER,RAINBOW,1064,11.65,08/20/2008 12:00:00 AM
OGDEN R,WEBER,RAINBOW,288,15.78,08/27/2008 12:00:00 AM
OGDEN R,WEBER,RAINBOW,288,15.78,08/27/2008 12:00:00 AM
OGDEN R,WEBER,RAINBOW,256,15.78,08/27/2008 12:00:00 AM
OGDEN R,WEBER,RAINBOW,425,13.57,08/27/2008 12:00:00 AM
OGDEN R,WEBER,RAINBOW,1188,12.31,09/15/2008 12:00:00 AM
"OGDEN R, S FK",WEBER,TIGER TROUT,9900,2.12,04/03/2008 12:00:00 AM
OKEY DOKE L U-5,DUCHESNE,CUTTHROAT,655,1.42,09/24/2008 12:00:00 AM
OOWAH L,GRAND,RAINBOW,1152,10.130000000000001,06/06/2008 12:00:00 AM
OOWAH L,GRAND,RAINBOW,1123,10.4,07/17/2008 12:00:00 AM
OOWAH L,GRAND,RAINBOW,1093,10.66,08/19/2008 12:00:00 AM
OSTLER L BR-27,SUMMIT,TIGER TROUT,2796,2.75,07/09/2008 12:00:00 AM
OTTER CR,PIUTE,BROWN TROUT,4512,4.74,06/26/2008 12:00:00 AM
OTTER CR RES,PIUTE,TIGER TROUT,15000,2.12,04/01/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,11400,5.09,09/10/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,11400,5.09,09/10/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,9500,5.09,09/10/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,2288,7.43,09/29/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,2453,7.72,09/29/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,4497,7.72,09/29/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,4360,7.72,09/29/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,4360,7.72,09/29/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,3576,8.07,09/30/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,3576,8.07,09/30/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,3308,8.07,09/30/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,4180,5.27,09/30/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,4860,7.47,09/30/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,330,7.47,09/30/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,1995,5.53,09/30/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5085,7.62,10/01/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5142,7.62,10/01/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,4803,7.62,10/01/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,4803,7.62,10/01/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,4803,7.62,10/01/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5085,7.62,10/01/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5255,7.62,10/01/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5085,7.62,10/01/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,9590,5.67,10/06/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,9727,5.67,10/06/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,9796,5.67,10/06/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,9590,5.67,10/06/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,3400,4.05,10/07/2008 12:00:00 AM
OTTER CR RES,PIUTE,CUTTHROAT,14950,3.96,10/07/2008 12:00:00 AM
OTTER CR RES,PIUTE,CUTTHROAT,14950,3.96,10/07/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,21125,7.21,10/07/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,4875,7.21,10/08/2008 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,3332,7.94,10/09/2008 12:00:00 AM
OTTER CR RES,PIUTE,CUTTHROAT,18081,2.85,10/21/2008 12:00:00 AM
PACER L EMW,GARFIELD,BROOK TROUT,1530,3.2,07/07/2008 12:00:00 AM
PACER L EMW,GARFIELD,CUTTHROAT,4051,2.21,09/23/2008 12:00:00 AM
PACKARD L Z-15,DUCHESNE,BROOK TROUT,900,2.92,07/08/2008 12:00:00 AM
PALISADE RES,SANPETE,RAINBOW,2080,9.81,06/16/2008 12:00:00 AM
PALISADE RES,SANPETE,RAINBOW,2000,9.75,07/17/2008 12:00:00 AM
PALISADE RES,SANPETE,RAINBOW,500,9.75,07/17/2008 12:00:00 AM
PALISADE RES,SANPETE,TIGER TROUT,4995,4.19,07/17/2008 12:00:00 AM
PALISADE RES,SANPETE,TIGER TROUT,3000,4.49,07/30/2008 12:00:00 AM
PALISADE RES,SANPETE,CUTTHROAT,5094,2.37,09/29/2008 12:00:00 AM
PANGUITCH CR,GARFIELD,RAINBOW,1265,9.470000000000001,05/23/2008 12:00:00 AM
PANGUITCH CR,GARFIELD,RAINBOW,512,9.58,06/11/2008 12:00:00 AM
PANGUITCH CR,GARFIELD,RAINBOW,723,9.58,06/11/2008 12:00:00 AM
PANGUITCH CR,GARFIELD,RAINBOW,1205,10.050000000000001,07/01/2008 12:00:00 AM
PANGUITCH CR,GARFIELD,RAINBOW,1232,9.74,07/23/2008 12:00:00 AM
PANGUITCH CR,GARFIELD,CUTTHROAT,2030,2.01,09/16/2008 12:00:00 AM
PANGUITCH CR,GARFIELD,CUTTHROAT,4060,2.01,09/16/2008 12:00:00 AM
PANGUITCH CR,GARFIELD,CUTTHROAT,4060,2.01,09/16/2008 12:00:00 AM
PANGUITCH L,GARFIELD,CUTTHROAT,6923,7.08,04/28/2008 12:00:00 AM
PANGUITCH L,GARFIELD,CUTTHROAT,6461,7.08,04/28/2008 12:00:00 AM
PANGUITCH L,GARFIELD,CUTTHROAT,6921,7.16,04/28/2008 12:00:00 AM
PANGUITCH L,GARFIELD,CUTTHROAT,7144,7.16,04/28/2008 12:00:00 AM
PANGUITCH L,GARFIELD,CUTTHROAT,7293,7.04,04/30/2008 12:00:00 AM
PANGUITCH L,GARFIELD,CUTTHROAT,8234,7.04,04/30/2008 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,35057,2.83,05/08/2008 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,40370,2.83,05/08/2008 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,25300,2.83,05/09/2008 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,7320,5.83,05/14/2008 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,6710,5.83,05/14/2008 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,6710,5.83,05/14/2008 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,6710,5.83,05/14/2008 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,6100,5.83,05/14/2008 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,3355,5.83,05/14/2008 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,4880,5.83,05/14/2008 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,6100,5.83,05/14/2008 12:00:00 AM
PANGUITCH L,GARFIELD,TIGER TROUT,20022,3.87,07/10/2008 12:00:00 AM
PANGUITCH L,GARFIELD,CUTTHROAT,21984,3.15,09/11/2008 12:00:00 AM
PANGUITCH L,GARFIELD,CUTTHROAT,21984,3.15,09/11/2008 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,2208,6.48,10/06/2008 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,6302,5.67,10/06/2008 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,3184,5.01,10/06/2008 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,5691,4.52,10/06/2008 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,2392,5.14,10/06/2008 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,9590,5.67,10/06/2008 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,9590,5.67,10/06/2008 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,9590,5.67,10/06/2008 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,9590,5.67,10/06/2008 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,9590,5.67,10/06/2008 12:00:00 AM
PARADISE RES,UINTAH,RAINBOW,1702,9.130000000000001,06/18/2008 12:00:00 AM
PAROWAN POND,IRON,RAINBOW,1044,8.82,03/25/2008 12:00:00 AM
PAROWAN POND,IRON,RAINBOW,1020,9.57,05/15/2008 12:00:00 AM
PAROWAN POND,IRON,RAINBOW,865,9.89,06/02/2008 12:00:00 AM
PAROWAN POND,IRON,BULLHEAD CHANNEL CAT,335,17.07,06/05/2008 12:00:00 AM
PAROWAN POND,IRON,BULLHEAD CHANNEL CAT,335,17.07,07/31/2008 12:00:00 AM
PAROWAN POND,IRON,BULLHEAD CHANNEL CAT,335,17.07,07/31/2008 12:00:00 AM
PAROWAN POND,IRON,BULLHEAD CHANNEL CAT,335,17.07,08/28/2008 12:00:00 AM
PAROWAN POND,IRON,RAINBOW,1040,9.27,10/08/2008 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,598,10.28,07/02/2008 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW ALBINO,250,11.06,07/02/2008 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,600,10.77,07/08/2008 12:00:00 AM
PASS L Z-5,DUCHESNE,BROOK TROUT,500,2.92,07/11/2008 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW ALBINO,249,10.96,07/16/2008 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,500,10.77,07/16/2008 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,200,10.28,07/17/2008 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,598,10.28,07/21/2008 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW ALBINO,250,10.68,07/28/2008 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,499,10.14,07/29/2008 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,600,10.14,08/04/2008 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,600,10.050000000000001,08/12/2008 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW ALBINO,250,11.16,08/12/2008 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,600,10.07,08/19/2008 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW ALBINO,499,11.16,08/25/2008 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,299,10.6,08/25/2008 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,601,10.6,09/02/2008 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,900,10.77,09/08/2008 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,1500,9.36,06/09/2008 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,1500,9.36,06/09/2008 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,1500,9.81,06/16/2008 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,BROOK TROUT,5040,2.88,06/23/2008 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,1501,10.38,06/25/2008 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,1500,9.17,07/03/2008 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,1500,10.02,07/07/2008 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,1499,9.5,07/14/2008 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,1500,9.75,07/25/2008 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,1500,9.75,07/28/2008 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,1500,10.57,08/05/2008 12:00:00 AM
PEAR L NBS,WAYNE,BROOK TROUT,510,3.2,07/07/2008 12:00:00 AM
PENNY NICKELL L U-98,DUCHESNE,CUTTHROAT,595,1.42,09/24/2008 12:00:00 AM
PETES HOLE,SANPETE,RAINBOW ALBINO,200,9.880000000000001,06/11/2008 12:00:00 AM
PETES HOLE,SANPETE,RAINBOW,600,9.36,06/11/2008 12:00:00 AM
PETES HOLE,SANPETE,RAINBOW,598,9.81,06/18/2008 12:00:00 AM
PETES HOLE,SANPETE,RAINBOW ALBINO,200,10.47,06/18/2008 12:00:00 AM
PETES HOLE,SANPETE,RAINBOW,602,8.98,07/09/2008 12:00:00 AM
PETES HOLE,SANPETE,RAINBOW ALBINO,198,10.16,07/09/2008 12:00:00 AM
PETES HOLE,SANPETE,RAINBOW,400,9.75,07/18/2008 12:00:00 AM
PETES HOLE,SANPETE,RAINBOW ALBINO,399,10.47,07/18/2008 12:00:00 AM
PETES HOLE,SANPETE,TIGER TROUT,3996,4.19,07/18/2008 12:00:00 AM
PETES HOLE,SANPETE,RAINBOW,600,9.75,07/29/2008 12:00:00 AM
